Title,Year,titleyear,AvgRating,MinAge,SuggestedPlayers,solo,two_player,log_playtime,AvgWeight
The Blood of an Englishman,2016,The Blood of an Englishman (2016),7.23371,10,2,FALSE,TRUE,3.4011973816621555,1.8
Mhing,1982,Mhing (1982),6.64622,10,4,FALSE,FALSE,4.0943445622221,2.1077
King's Breakfast,2003,King's Breakfast (2003),6.18546,7,4,FALSE,FALSE,2.70805020110221,1.1724
Wooly Bully,2002,Wooly Bully (2002),6.11099,7,4,FALSE,FALSE,3.4011973816621555,1.6735
18OE: On the Rails of the Orient Express,2014,18OE: On the Rails of the Orient Express (2014),8.31253,14,5,FALSE,FALSE,6.579251212010101,4.6
Evolution: The Beginning,2016,Evolution: The Beginning (2016),7.04821,8,2,FALSE,FALSE,3.6888794541139363,1.9091
Midway,1964,Midway (1964),6.57302,12,2,FALSE,TRUE,4.787491742782046,2.4653
The Dwarves,2012,The Dwarves (2012),6.86068,10,3.5,FALSE,FALSE,4.499809670330265,2.52
Zooloretto Junior,2010,Zooloretto Junior (2010),6.82778,7,4,FALSE,FALSE,3.4011973816621555,1.4231
Time's Up! Academy,2009,Time's Up! Academy (2009),7.31957,12,6,FALSE,FALSE,3.4011973816621555,1.1667
Under the Shadow of the Dragon,2004,Under the Shadow of the Dragon (2004),6.52642,10,2,FALSE,TRUE,4.499809670330265,2.4024
Siam,2005,Siam (2005),6.97664,8,2,FALSE,TRUE,2.70805020110221,2.3125
Metallum,2013,Metallum (2013),7.26962,10,2,FALSE,TRUE,4.0943445622221,2.7083
Pirate Fluxx,2011,Pirate Fluxx (2011),6.20756,8,4,FALSE,FALSE,3.6888794541139363,1.4196
Vs System 2PCG: The Marvel Battles,2015,Vs System 2PCG: The Marvel Battles (2015),7.24457,12,2,FALSE,FALSE,4.0943445622221,2.3182
Chimera,2014,Chimera (2014),7.01177,13,3,FALSE,FALSE,3.8066624897703196,2.1923
2038: Tycoons of the Asteroid Belt,1995,2038: Tycoons of the Asteroid Belt (1995),7.02677,14,4,FALSE,FALSE,5.886104031450156,4.0426
Winds Of Plunder,2007,Winds Of Plunder (2007),6.4754,10,5,FALSE,FALSE,4.787491742782046,2.3661
Salmon Run,2013,Salmon Run (2013),6.62424,10,4,FALSE,FALSE,3.8066624897703196,1.8158
Ekö,2015,Ekö (2015),7.21491,8,2,FALSE,FALSE,4.0943445622221,2.6471
Upon a Salty Ocean,2011,Upon a Salty Ocean (2011),6.54968,13,4,FALSE,FALSE,4.787491742782046,2.873
This Accursed Civil War,2002,This Accursed Civil War (2002),7.53667,12,2,FALSE,TRUE,5.480638923341991,3.4909
Mijnlieff,2010,Mijnlieff (2010),7.30169,6,2,FALSE,TRUE,2.302585092994046,1.7353
Dungeoneer: Tomb of the Lich Lord,2003,Dungeoneer: Tomb of the Lich Lord (2003),6.11806,12,4,FALSE,FALSE,4.0943445622221,2.1845
Locomotive Werks,2002,Locomotive Werks (2002),6.79642,12,5,FALSE,FALSE,4.787491742782046,2.9048
B-Sieged: Sons of the Abyss,2016,B-Sieged: Sons of the Abyss (2016),6.85625,13,4,TRUE,FALSE,4.499809670330265,2.9444
Salem,2015,Salem (2015),7.02697,12,6.5,FALSE,FALSE,3.5553480614894135,1.7143
Undermining,2011,Undermining (2011),6.46663,8,5,FALSE,FALSE,3.8066624897703196,1.8657
Russian Rails,2004,Russian Rails (2004),6.90877,10,3,FALSE,FALSE,5.480638923341991,2.7636
A World at War,2003,A World at War (2003),7.6241,14,4,TRUE,FALSE,7.965545573129992,4.8
Among Nobles,2015,Among Nobles (2015),6.85879,14,4,FALSE,FALSE,4.787491742782046,2.8065
Hotel Samoa,2010,Hotel Samoa (2010),6.30358,10,4,FALSE,FALSE,4.0943445622221,2.0824
Parthenon: Rise of the Aegean,2005,Parthenon: Rise of the Aegean (2005),6.37155,12,6,FALSE,FALSE,4.787491742782046,3.0143
Cardcassonne,2009,Cardcassonne (2009),6.30878,8,4,FALSE,FALSE,3.8066624897703196,1.7586
The Game of 49,2014,The Game of 49 (2014),6.61605,10,5,FALSE,FALSE,3.8066624897703196,1.8095
Mosaix,2009,Mosaix (2009),6.62574,8,4,TRUE,FALSE,2.995732273553991,1.4211
Pony Express,2009,Pony Express (2009),6.49514,8,5,FALSE,FALSE,3.8066624897703196,1.5849
Federation Commander:  Romulan Border,2006,Federation Commander:  Romulan Border (2006),7.68471,10,2,FALSE,FALSE,4.0943445622221,3.5385
La Strada,2004,La Strada (2004),6.20071,10,4,FALSE,FALSE,3.4011973816621555,1.8431
Infidel,2011,Infidel (2011),7.43281,14,2,FALSE,TRUE,4.787491742782046,2.8958
Lignum,2015,Lignum (2015),7.41618,12,3.5,FALSE,FALSE,4.787491742782046,3.5333
Freedom in the Galaxy,1979,Freedom in the Galaxy (1979),6.65099,12,2,FALSE,TRUE,4.787491742782046,3.951
Coin Age,2013,Coin Age (2013),6.18289,8,2,FALSE,TRUE,2.70805020110221,1.3193
Das Amulett,2001,Das Amulett (2001),6.46658,12,5,FALSE,FALSE,4.0943445622221,2.5965
Vino,1999,Vino (1999),6.47593,12,4,FALSE,FALSE,4.499809670330265,2.9839
Seven Dragons,2011,Seven Dragons (2011),6.23321,8,4,FALSE,FALSE,2.995732273553991,1.3448
World of Warcraft Miniatures Game,2008,World of Warcraft Miniatures Game (2008),6.57259,8,2,FALSE,TRUE,3.8066624897703196,2.3133
Star Trek: Five-Year Mission,2015,Star Trek: Five-Year Mission (2015),6.45642,10,4,FALSE,FALSE,3.8066624897703196,1.8125
DC Comics Dice Masters: World's Finest,2016,DC Comics Dice Masters: World's Finest (2016),7.80049,14,2,FALSE,TRUE,4.0943445622221,2
Pizza Box Football,2005,Pizza Box Football (2005),6.30891,12,2,TRUE,FALSE,4.0943445622221,2.0154
Dark Gothic,2014,Dark Gothic (2014),6.99049,12,3,FALSE,FALSE,3.8066624897703196,2.1111
1776,1974,1776 (1974),6.42573,12,2,FALSE,TRUE,4.787491742782046,3.1079
Carcassonne: Over Hill and Dale,2015,Carcassonne: Over Hill and Dale (2015),7.43225,7,3,FALSE,FALSE,3.5553480614894135,2.1667
Shadows of Malice,2014,Shadows of Malice (2014),7.57242,14,1,TRUE,FALSE,4.787491742782046,3.2258
Nautilion,2016,Nautilion (2016),7.61042,10,1,TRUE,FALSE,3.4011973816621555,1.875
Zombie Fluxx,2007,Zombie Fluxx (2007),6.05416,8,4,FALSE,FALSE,3.6888794541139363,1.4422
Cosmic Run,2015,Cosmic Run (2015),7.26842,8,4,TRUE,FALSE,3.4011973816621555,1.375
Martinique,2009,Martinique (2009),6.31526,10,2,FALSE,TRUE,3.4011973816621555,1.9254
Basilica,2010,Basilica (2010),6.664,10,2,FALSE,TRUE,3.8066624897703196,2.3137
Risk Europe,2015,Risk Europe (2015),7.90923,14,4,FALSE,FALSE,5.19295685089021,2.4
Friese's Landlord,2013,Friese's Landlord (2013),6.58029,12,3.5,FALSE,FALSE,3.6888794541139363,1.7297
The Red Dragon Inn 5,2015,The Red Dragon Inn 5 (2015),7.73407,13,4,FALSE,FALSE,4.0943445622221,2.1111
WarCraft: The Board Game,2003,WarCraft: The Board Game (2003),6.13817,12,4,FALSE,FALSE,4.787491742782046,2.7747
Sneaks & Snitches,2010,Sneaks & Snitches (2010),6.3507,9,4,FALSE,FALSE,2.995732273553991,1.4348
Statis Pro Baseball,1971,Statis Pro Baseball (1971),7.04081,10,1,TRUE,FALSE,2.995732273553991,2.1731
Silent Death,1990,Silent Death (1990),6.93902,10,2,FALSE,FALSE,4.787491742782046,2.7544
Monty Python Fluxx,2008,Monty Python Fluxx (2008),6.0763,13,4,FALSE,FALSE,3.6888794541139363,1.354
Hornet Leader,1991,Hornet Leader (1991),7.36133,12,1,TRUE,FALSE,3.4011973816621555,2.6136
Deadzone,2013,Deadzone (2013),7.47264,12,2,FALSE,FALSE,4.0943445622221,2.8214
Fleet Wharfside,2015,Fleet Wharfside (2015),7.11636,13,2,FALSE,FALSE,3.4011973816621555,1.7692
UGO!,2013,UGO! (2013),6.64399,10,4,FALSE,FALSE,3.6888794541139363,1.6429
Trekking the National Parks,2014,Trekking the National Parks (2014),7.2063,8,4,FALSE,FALSE,4.0943445622221,1.8333
The Settlers of Catan: 15th Anniversary Wood Edition,2008,The Settlers of Catan: 15th Anniversary Wood Edition (2008),7.54884,10,3.5,FALSE,FALSE,4.31748811353631,2.5625
Focus,1963,Focus (1963),6.46377,10,2,FALSE,FALSE,3.8066624897703196,2.4265
Thunder at Cassino,1987,Thunder at Cassino (1987),7.00832,12,2,TRUE,FALSE,5.886104031450156,3.18
Utopia Engine,2010,Utopia Engine (2010),6.84436,13,1,TRUE,FALSE,4.0943445622221,2.0204
Stellar Conflict,2015,Stellar Conflict (2015),6.70625,10,2,FALSE,FALSE,2.302585092994046,1.4118
Gettysburg,2010,Gettysburg (2010),7.27264,13,2,FALSE,TRUE,5.19295685089021,2.8409
Kaivai,2005,Kaivai (2005),6.9089,12,4,FALSE,FALSE,4.787491742782046,3.75
Orient Express,1985,Orient Express (1985),6.61148,10,4,TRUE,FALSE,4.0943445622221,2.2857
Ninety-Nine,1967,Ninety-Nine (1967),7.31635,8,3,FALSE,FALSE,4.0943445622221,2.0833
Corporate America,2013,Corporate America (2013),7.33236,13,5.5,FALSE,FALSE,4.787491742782046,2.1852
Papà Paolo,2016,Papà Paolo (2016),7.10646,10,4,FALSE,FALSE,4.31748811353631,2.8889
Stonewall's Last Battle,1996,Stonewall's Last Battle (1996),7.54152,12,2,TRUE,FALSE,5.19295685089021,3.1628
Survive: Space Attack!,2015,Survive: Space Attack! (2015),7.27951,8,4,FALSE,FALSE,4.0943445622221,2.0909
Panic Station,2011,Panic Station (2011),6.07404,10,6,FALSE,FALSE,3.6888794541139363,2.3353
Hybrid,2003,Hybrid (2003),7.3805,12,2,FALSE,TRUE,4.787491742782046,3.1463
7th Fleet,1987,7th Fleet (1987),7.06404,12,2,FALSE,TRUE,4.787491742782046,3.625
London's Burning,1995,London's Burning (1995),6.86313,12,1,TRUE,FALSE,5.886104031450156,2.5395
Pocket Civ,2005,Pocket Civ (2005),6.66375,12,1,TRUE,FALSE,3.4011973816621555,2.7391
Die Fugger,2003,Die Fugger (2003),6.45232,10,3,FALSE,FALSE,3.8066624897703196,1.9551
1000 Blank White Cards,1996,1000 Blank White Cards (1996),6.72765,5,6,FALSE,FALSE,4.0943445622221,1.411
Spinderella,2015,Spinderella (2015),6.57409,6,3,FALSE,FALSE,2.995732273553991,1.1944
Resident Evil Deck Building Game: Alliance,2011,Resident Evil Deck Building Game: Alliance (2011),6.81835,13,4,TRUE,FALSE,3.8066624897703196,2.3571
Forum Romanum,1988,Forum Romanum (1988),6.79507,10,4.5,FALSE,FALSE,3.8066624897703196,2.5185
1805: Sea of Glory,2009,1805: Sea of Glory (2009),7.45203,12,2,FALSE,TRUE,6.173786103901937,3.6875
Terrible Swift Sword,1976,Terrible Swift Sword (1976),7.27151,12,6,FALSE,FALSE,8.371010681238156,4.1579
Nosferatu,2013,Nosferatu (2013),6.64327,10,7,FALSE,FALSE,2.995732273553991,1.4359
Infamy,2013,Infamy (2013),6.97944,13,4,FALSE,FALSE,4.0943445622221,2.8919
OctoDice,2015,OctoDice (2015),6.67861,10,1,TRUE,FALSE,3.4011973816621555,1.8125
The Dark Valley,2013,The Dark Valley (2013),7.89265,14,2,TRUE,FALSE,6.214608098422191,3.2333
Scopa,1600,Scopa (1600),6.56029,8,4,FALSE,FALSE,3.4011973816621555,1.463
Sultaniya,2014,Sultaniya (2014),6.65764,8,4,FALSE,FALSE,3.8066624897703196,2
Lunarchitects,2016,Lunarchitects (2016),7.57946,13,3,TRUE,FALSE,4.0943445622221,2.5714
Camp Grizzly,2013,Camp Grizzly (2013),7.29716,18,4,TRUE,FALSE,4.0943445622221,2.087
American Megafauna,1997,American Megafauna (1997),7.01488,9,4,TRUE,FALSE,6.173786103901937,3.7917
10 Days in the Americas,2010,10 Days in the Americas (2010),6.63978,10,2,FALSE,FALSE,2.995732273553991,1.3889
Starship Merchants,2012,Starship Merchants (2012),6.7298,14,4,FALSE,FALSE,4.499809670330265,2.6889
Tokyo Train,2009,Tokyo Train (2009),6.50904,8,8,FALSE,FALSE,2.70805020110221,1.0851
The Spoils,2006,The Spoils (2006),6.96937,13,2,FALSE,FALSE,3.6888794541139363,2.7667
Dragonland,2002,Dragonland (2002),6.34328,9,3,FALSE,FALSE,3.8066624897703196,1.8381
Artus,2011,Artus (2011),6.30031,9,2,FALSE,FALSE,4.0943445622221,2.2381
Alhambra: The Card Game,1992,Alhambra: The Card Game (1992),6.43406,10,4,FALSE,FALSE,3.8066624897703196,1.6905
Legendary: Big Trouble in Little China,2016,Legendary: Big Trouble in Little China (2016),7.26524,14,3,FALSE,FALSE,4.0943445622221,1.8
Manifest Destiny,2005,Manifest Destiny (2005),6.53145,12,5,FALSE,FALSE,5.19295685089021,3.1928
10' to Kill,2015,10' to Kill (2015),6.53475,12,4,FALSE,FALSE,2.70805020110221,1.5882
Hanafuda,1701,Hanafuda (1701),6.68501,8,2,FALSE,FALSE,4.0943445622221,1.6562
Epic Resort,2014,Epic Resort (2014),6.70016,12,3,FALSE,FALSE,4.787491742782046,2.52
Bisikle,2009,Bisikle (2009),6.64029,5,4,TRUE,FALSE,3.4011973816621555,1.6364
Guilds of Cadwallon,2013,Guilds of Cadwallon (2013),6.51474,10,4,FALSE,FALSE,3.4011973816621555,1.8125
Braggart,2010,Braggart (2010),6.47871,10,5,FALSE,FALSE,3.4011973816621555,1.2222
Boże Igrzysko,2010,Boże Igrzysko (2010),7.66667,12,4,FALSE,FALSE,4.787491742782046,3.5405
Candamir: The First Settlers,2004,Candamir: The First Settlers (2004),6.15319,12,3,FALSE,FALSE,4.0943445622221,2.2615
Virus!,2015,Virus! (2015),6.86343,8,4,FALSE,FALSE,2.995732273553991,1.0435
Mystery of the Abbey with The Pilgrims' Chronicles,2007,Mystery of the Abbey with The Pilgrims' Chronicles (2007),7.11181,8,5,FALSE,FALSE,4.499809670330265,2.3077
Jäger und Sammler,2010,Jäger und Sammler (2010),6.71903,10,2.5,FALSE,FALSE,3.8066624897703196,1.975
Venture,1969,Venture (1969),6.47953,10,3,FALSE,FALSE,3.8066624897703196,1.9661
Tomb: Cryptmaster,2009,Tomb: Cryptmaster (2009),6.61382,13,3,FALSE,FALSE,4.787491742782046,2.9062
Versailles,2014,Versailles (2014),6.56593,12,2,FALSE,FALSE,4.499809670330265,2.8158
Carthage: The First Punic War,2005,Carthage: The First Punic War (2005),7.3349,12,2,FALSE,TRUE,7.495541943884256,3.8636
Game of Thrones: The Card Game,2012,Game of Thrones: The Card Game (2012),6.43209,12,2,FALSE,TRUE,3.8066624897703196,2.7115
Grog Island,2014,Grog Island (2014),6.59653,10,4,FALSE,FALSE,4.31748811353631,2.186
Time's Up! Édition purple,2007,Time's Up! Édition purple (2007),7.31897,14,6,FALSE,FALSE,3.8066624897703196,1.1
Overseers,2015,Overseers (2015),7.08578,12,5.5,FALSE,FALSE,3.8066624897703196,2.1538
Barbarossa,2010,Barbarossa (2010),6.95097,18,4,FALSE,FALSE,4.0943445622221,2.6471
Roll For It!,2011,Roll For It! (2011),6.19858,8,4,FALSE,FALSE,3.4011973816621555,1.0606
Nemo's War,2009,Nemo's War (2009),7.18482,12,1,TRUE,FALSE,3.8066624897703196,2.0263
Rush n' Crush,2009,Rush n' Crush (2009),6.40181,12,6,FALSE,FALSE,4.0943445622221,2.1569
Anzio,1969,Anzio (1969),6.65496,12,2,FALSE,TRUE,4.787491742782046,3.194
World of Warcraft: The Adventure Game,2008,World of Warcraft: The Adventure Game (2008),6.16524,12,4,FALSE,FALSE,4.499809670330265,2.5588
Bios: Genesis,2016,Bios: Genesis (2016),7.57168,12,3,TRUE,FALSE,4.787491742782046,4.1613
Roads to Leningrad,2004,Roads to Leningrad (2004),7.50952,12,2,FALSE,TRUE,5.19295685089021,3.3929
Revolver 2: Last Stand at Malpaso,2012,Revolver 2: Last Stand at Malpaso (2012),7.07987,12,2,FALSE,TRUE,3.8066624897703196,2.2353
Utopia,2007,Utopia (2007),6.3431,12,3,FALSE,FALSE,4.0943445622221,2.6842
Sixth Fleet,1985,Sixth Fleet (1985),6.86147,12,2,FALSE,TRUE,5.886104031450156,3.2687
Pinguin-Party,2008,Pinguin-Party (2008),6.34822,6,4,FALSE,FALSE,2.70805020110221,1.1571
Enemy at the Gates,1994,Enemy at the Gates (1994),7.595,12,2,FALSE,TRUE,5.886104031450156,4.3714
Clinic,2014,Clinic (2014),7.31635,14,4,FALSE,FALSE,4.787491742782046,4.1034
Enigma,2012,Enigma (2012),6.55013,8,4,FALSE,FALSE,3.8066624897703196,2.08
Rage,1983,Rage (1983),6.17754,8,6,FALSE,FALSE,3.8066624897703196,1.482
Battles of Napoleon: The Eagle and the Lion,2010,Battles of Napoleon: The Eagle and the Lion (2010),7.39288,12,2,FALSE,TRUE,4.499809670330265,3.6444
Exploding Kittens: NSFW Deck,2015,Exploding Kittens: NSFW Deck (2015),6.1542,18,4,FALSE,FALSE,2.995732273553991,1.0909
What's My Word?,1972,What's My Word? (1972),7.16107,10,2,FALSE,TRUE,4.0943445622221,2.1034
Slapshot,1982,Slapshot (1982),6.31468,8,8,FALSE,FALSE,3.4011973816621555,1.3302
Anno Domini: Erfindungen,1999,Anno Domini: Erfindungen (1999),6.87617,10,4.5,FALSE,FALSE,3.4011973816621555,1.5135
Abandon Ship,2009,Abandon Ship (2009),6.32042,10,4,FALSE,FALSE,3.4011973816621555,1.2237
The Great Dinosaur Rush,2016,The Great Dinosaur Rush (2016),7.34122,10,3,FALSE,FALSE,4.0943445622221,2.1429
Clash of Giants II,2006,Clash of Giants II (2006),7.2443,12,2,TRUE,FALSE,5.703782474656201,2.3636
Vom Kap bis Kairo,2001,Vom Kap bis Kairo (2001),6.32208,10,4,FALSE,FALSE,3.4011973816621555,1.8148
Petits Meurtres & Faits Divers,2007,Petits Meurtres & Faits Divers (2007),7.02125,12,7,FALSE,FALSE,3.8066624897703196,1.9091
Wizard,1978,Wizard (1978),6.91639,10,2,FALSE,TRUE,3.4011973816621555,2.2162
The Three Musketeers: The Queen's Pendants,2009,The Three Musketeers: The Queen's Pendants (2009),6.79108,8,5,FALSE,FALSE,3.8066624897703196,2.1042
"Warhammer 40,000: Rogue Trader",1987,"Warhammer 40,000: Rogue Trader (1987)",6.7486,12,2,FALSE,TRUE,4.787491742782046,3.7045
Risk Express,2006,Risk Express (2006),6.27303,8,3,FALSE,FALSE,2.995732273553991,1.1652
Empires of the Ancient World,2000,Empires of the Ancient World (2000),6.60937,12,5,FALSE,FALSE,5.19295685089021,2.9759
Paris Paris,2003,Paris Paris (2003),6.20667,9,2,FALSE,FALSE,3.8066624897703196,1.9754
Allegiance: A Realm Divided,2015,Allegiance: A Realm Divided (2015),8.24974,10,2,FALSE,FALSE,4.0943445622221,2.95
Cash-a-Catch,2007,Cash-a-Catch (2007),6.32398,8,4,FALSE,FALSE,3.4011973816621555,1.4312
Saints in Armor,2012,Saints in Armor (2012),8.01257,14,2,FALSE,TRUE,5.703782474656201,3.5484
Exoplanets,2015,Exoplanets (2015),6.78438,12,4,FALSE,FALSE,4.0943445622221,2.3667
Crimson Skies,1998,Crimson Skies (1998),7.03658,12,2,FALSE,TRUE,5.19295685089021,2.8837
Pacific Victory,2000,Pacific Victory (2000),6.89464,12,2,FALSE,TRUE,5.480638923341991,3.1731
Canasta,1939,Canasta (1939),6.36586,12,4,FALSE,FALSE,3.8066624897703196,2.186
Patton's Best,1987,Patton's Best (1987),6.58428,12,1,TRUE,FALSE,4.499809670330265,3.1467
Armadöra,2003,Armadöra (2003),6.42451,8,4,FALSE,FALSE,3.4011973816621555,1.9833
Rod Hockey,1932,Rod Hockey (1932),7.17906,8,2,FALSE,FALSE,2.995732273553991,1.4333
7th Sea Collectible Card Game,1998,7th Sea Collectible Card Game (1998),6.67372,12,2,FALSE,FALSE,3.8066624897703196,2.4737
Reluctant Enemies,2014,Reluctant Enemies (2014),8.08589,14,2,FALSE,TRUE,6.620073206530356,3.4583
Pucket,2003,Pucket (2003),6.73555,4,2,FALSE,TRUE,2.302585092994046,1.0417
Mow,2008,Mow (2008),6.20398,7,4,FALSE,FALSE,2.70805020110221,1.087
TSCHAK!,2011,TSCHAK! (2011),6.41328,13,4,FALSE,FALSE,3.6888794541139363,1.5455
Hoplomachus: The Lost Cities,2012,Hoplomachus: The Lost Cities (2012),7.84772,12,2,TRUE,FALSE,4.0943445622221,2.1538
Tin Goose,2016,Tin Goose (2016),7.07133,10,4.5,FALSE,FALSE,5.0106352940962555,2.9091
Pax Baltica,2009,Pax Baltica (2009),7.39057,12,2,FALSE,TRUE,5.19295685089021,2.9333
Blue vs. Gray,1999,Blue vs. Gray (1999),6.77014,12,2,FALSE,FALSE,4.787491742782046,2.8333
Napoleon in Europe,2001,Napoleon in Europe (2001),6.66326,10,7,FALSE,FALSE,5.886104031450156,3.4302
Nothing Gained But Glory,2010,Nothing Gained But Glory (2010),7.715,14,2,FALSE,TRUE,5.703782474656201,3.6585
Go Away Monster!,1997,Go Away Monster! (1997),6.51561,3,2,FALSE,FALSE,2.70805020110221,1
Pokémon Trading Card Game,1996,Pokémon Trading Card Game (1996),6.10037,7,2,FALSE,TRUE,2.995732273553991,1.9824
Dawn Under,2004,Dawn Under (2004),6.3572,6,4,FALSE,FALSE,3.4011973816621555,1.6593
Whistling Death,2003,Whistling Death (2003),8.19348,14,4,TRUE,FALSE,5.480638923341991,4.377
Dark Darker Darkest,2013,Dark Darker Darkest (2013),6.52361,12,5,FALSE,FALSE,4.787491742782046,3.2063
Blox,2008,Blox (2008),6.5701599999999996,10,4,FALSE,FALSE,3.8066624897703196,2.1034
Epic Armageddon,2003,Epic Armageddon (2003),7.53212,12,2,FALSE,FALSE,4.787491742782046,3.122
Sellswords,2014,Sellswords (2014),6.74674,10,2,FALSE,TRUE,2.70805020110221,1.95
No Retreat!,2008,No Retreat! (2008),7.92586,14,2,TRUE,FALSE,3.8066624897703196,2.5556
Sweden Fights On,2003,Sweden Fights On (2003),7.7417299999999996,12,2,FALSE,TRUE,5.480638923341991,3.5349
Dungeon Dice,2014,Dungeon Dice (2014),6.91248,8,4,FALSE,FALSE,2.995732273553991,2.0732
Volcano,2000,Volcano (2000),6.83216,10,2,TRUE,FALSE,3.4011973816621555,2.3519
Rory's Story Cubes: Actions,2007,Rory's Story Cubes: Actions (2007),6.45304,6,3.5,TRUE,FALSE,2.995732273553991,1.2174
Principato,2011,Principato (2011),6.28202,10,2,FALSE,FALSE,4.499809670330265,2.2857
Ghostbusters: The Board Game,2015,Ghostbusters: The Board Game (2015),6.59123,15,4,TRUE,FALSE,4.787491742782046,2.2059
Chronology,1996,Chronology (1996),6.432,12,4,FALSE,FALSE,3.4011973816621555,1.4915
Castle,2000,Castle (2000),6.11356,14,3,FALSE,FALSE,4.0943445622221,1.9125
Dragonmaster,1981,Dragonmaster (1981),6.6023,12,4,FALSE,FALSE,3.4011973816621555,1.9423
Draco Magi,2014,Draco Magi (2014),6.62979,12,2,FALSE,TRUE,3.4011973816621555,2.0909
"Machi Koro: Bright Lights, Big City",2016,"Machi Koro: Bright Lights, Big City (2016)",6.99816,10,4,FALSE,FALSE,3.4011973816621555,2
Twin Tin Bots,2013,Twin Tin Bots (2013),6.4859,10,4,FALSE,FALSE,3.912023005428146,2.3939
Brew Crafters: The Travel Card Game,2014,Brew Crafters: The Travel Card Game (2014),6.46146,13,2,FALSE,FALSE,3.4011973816621555,1.3462
Fzzzt!,2009,Fzzzt! (2009),6.2982,8,4,FALSE,FALSE,3.4011973816621555,1.6623000000000001
"Warhammer Epic 40,000",1997,"Warhammer Epic 40,000 (1997)",6.56052,14.5,2,FALSE,FALSE,5.19295685089021,3.1786
Clash of Monarchs,2008,Clash of Monarchs (2008),7.12927,12,2,FALSE,FALSE,5.886104031450156,4.0247
The Magnates: A Game of Power,2014,The Magnates: A Game of Power (2014),6.87975,10,4.5,FALSE,FALSE,4.499809670330265,2.3824
Space Marine,1989,Space Marine (1989),6.75118,12,2,FALSE,FALSE,4.787491742782046,3.1489
Kepler-3042,2016,Kepler-3042 (2016),7.6359,14,3,TRUE,FALSE,4.499809670330265,3.5
Phoenix,2003,Phoenix (2003),6.41398,12,2,FALSE,TRUE,2.995732273553991,1.6753
Guildhall Fantasy: Fellowship,2016,Guildhall Fantasy: Fellowship (2016),7.49337,10,2,FALSE,FALSE,3.8066624897703196,2
Dr. Jekyll & Mr. Hyde,1997,Dr. Jekyll & Mr. Hyde (1997),6.78426,10,4,FALSE,FALSE,4.0943445622221,2.4118
Warrior Knights,1985,Warrior Knights (1985),6.61506,10,4,FALSE,FALSE,5.19295685089021,3.2453
Lupus in Tabula,2001,Lupus in Tabula (2001),6.48332,8,10,FALSE,FALSE,3.6888794541139363,1.2
Jäger und Späher,2014,Jäger und Späher (2014),7.11502,12,2,FALSE,TRUE,4.0943445622221,2.75
Santorini,2004,Santorini (2004),7.41331,8,2,FALSE,FALSE,2.995732273553991,2.4444
Pocket Rockets,2009,Pocket Rockets (2009),6.3751,10,3,FALSE,FALSE,2.995732273553991,1.4314
Black Box,1977,Black Box (1977),6.35346,10,2,TRUE,FALSE,2.995732273553991,2.0986
500,1904,500 (1904),6.84488,8,4,FALSE,FALSE,3.4011973816621555,2.0435
Expedition: Famous Explorers,2013,Expedition: Famous Explorers (2013),6.915,13,4,FALSE,FALSE,4.499809670330265,1.9615
